TABLA	CAMPO	TIPO_CODIGO	TIPO_DATO	LONGITUD	ESCALA	NULLABLE	POSICION	DESCRIPCION
DOCTOSFISCALES	RFCRECEPTOR	37	VARCHAR	36	0	SI	5	RFC del receptor
DOCTOSFISCALES	FECHAEMISION	35	TIMESTAMP	8	0	SI	6	Fecha de emision del documento
DOCTOSFISCALES	SERIE	37	VARCHAR	100	0	NO	7	Serie del documento
DOCTOSFISCALES	FOLIO	37	VARCHAR	100	0	NO	8	Folio del documento
DOCTOSFISCALES	VERSIONCFDI	37	VARCHAR	6	0	SI	9	Version del documento
DOCTOSFISCALES	LUGAREXPEDICION	37	VARCHAR	50	0	SI	10	Lugar de expedicion
DOCTOSFISCALES	MONEDA	37	VARCHAR	3	0	SI	11	Moneda
DOCTOSFISCALES	NUMCTAPAGO	37	VARCHAR	50	0	NO	12	Numero de cuenta del pago
DOCTOSFISCALES	TIPOCAMBIO	27	DOUBLE PRECISION	8	0	NO	13	Tipo de cambio
DOCTOSFISCALES	DESCUENTO	27	DOUBLE PRECISION	8	0	NO	14	Descuento
DOCTOSFISCALES	FORMAPAGO	37	VARCHAR	50	0	NO	15	Forma de pago
DOCTOSFISCALES	METODOPAGO	37	VARCHAR	3	0	NO	16	Metodo de pago
DOCTOSFISCALES	TOTALIMPUESTOSTRASLADADOS	27	DOUBLE PRECISION	8	0	NO	17	Total de traslados
DOCTOSFISCALES	TOTALIMPUESTOSRETENIDOS	27	DOUBLE PRECISION	8	0	NO	18	Total de retenidos
DOCTOSFISCALES	NOMBREEMISOR	37	VARCHAR	50	0	NO	19	Nombre del emisor
DOCTOSFISCALES	NOMBRERECEPTOR	37	VARCHAR	50	0	NO	20	Nombre del receptor
DOCTOSFISCALES	REGIMENFISCAL	37	VARCHAR	30	0	SI	21	Regimen fiscal 
DOCTOSFISCALES	USOCFDI	37	VARCHAR	6	0	NO	22	UsoCDFI del nodo cfdi:Receptor  
DOCTOSFISCALES	SELLOCFDI	37	VARCHAR	100	0	SI	23	Sello timbrado  
DOCTOSFISCALES	NOCERTIFICADO	37	VARCHAR	100	0	SI	24	NoCertificado del nodo cfdi:Comprobante
DOCTOSFISCALES	NOCERTIFICADOTIMBRE	37	VARCHAR	100	0	SI	25	NoCertificadoSATdel nodo tfd:TimbreFiscalDigital 
DOCTOSFISCALES	CONDICIONESDEPAGO	37	VARCHAR	50	0	NO	26	Condiciones de pago 
DOCTOSFISCALES	SELLO	37	VARCHAR	100	0	SI	27	sello del documento  
DOCTOSFISCALES	TIPODECOMPROBANTE	37	VARCHAR	50	0	SI	28	Tipo del comprobante 
DOCTOSFISCALES	XML	261	BLOB ID	8	0	NO	29	XML CFDI
DOCTOSRELPAGOS	UUIDTIMBRECFDI	37	VARCHAR	36	0	SI	0	UUID del  CFDI
DOCTOSRELPAGOS	UUIDTIMBREPAGO	37	VARCHAR	36	0	SI	1	UUID de complemento de pago
DOCTOSRELPAGOS	IDPAGO	8	INTEGER	4	0	SI	2	id incremental del  pago
DOCTOSRELPAGOS	SERIE	37	VARCHAR	25	0	NO	3	Serie del CFDI
DOCTOSRELPAGOS	FOLIO	37	VARCHAR	40	0	NO	4	Folio del CFDI
DOCTOSRELPAGOS	MONEDADR	37	VARCHAR	50	0	NO	5	Moneda  
DOCTOSRELPAGOS	TIPOCAMBIODR	27	DOUBLE PRECISION	8	0	NO	6	Tipo de cambio 
DOCTOSRELPAGOS	METODODEPAGODR	37	VARCHAR	50	0	NO	7	Metodo de pago
DOCTOSRELPAGOS	NUMPARCIALIDAD	8	INTEGER	4	0	NO	8	Nombre del banco extranjero 
DOCTOSRELPAGOS	IMPSALDOANT	27	DOUBLE PRECISION	8	0	NO	9	Importe del saldo anterior 
DOCTOSRELPAGOS	IMPPAGADO	27	DOUBLE PRECISION	8	0	NO	10	importe pagado 
DOCTOSRELPAGOS	IMPSALDOINSOLUTO	27	DOUBLE PRECISION	8	0	NO	11	importe insoluto(tdCFDI:t_importe)
EDOFINNIFS	ID_EDO	8	INTEGER	4	0	SI	0	ID del estado financiero, 1= B6 Estado de situacion financiera, 2= B3 Estado de Resultados Integral
EDOFINNIFS	NOMBRE	37	VARCHAR	100	0	NO	1	Nombre del estado financiero
EDOFINNIFS	ID_NIF	8	INTEGER	4	0	SI	2	ID del rubro NIF (solo de nivel 1) relacionado
ETIQ_CCOSTOS_SIGO	ETIQUETA	37	VARCHAR	20	0	SI	0	etiqueta que viene en el archivo de importación
ETIQ_CCOSTOS_SIGO	DESCRIPCION	37	VARCHAR	70	0	NO	1	Valor de la columna Descripción de la matriz de homologación
ETIQ_CCOSTOS_SIGO	CCOSTOS_COI	8	INTEGER	4	0	NO	2	Centro de Costos del sistema COI asignada
ETIQ_CTAS_POLDINAMICA	ETIQUETA	37	VARCHAR	20	0	SI	0	etiqueta que viene en la poliza dinamica
ETIQ_CTAS_POLDINAMICA	DESCRIPCION	37	VARCHAR	70	0	NO	1	definicion de la etiqueta
ETIQ_CTAS_POLDINAMICA	CUENTA_COI	37	VARCHAR	21	0	NO	2	cuenta contable del sistema COI que sustituye la etiqueta
ETIQ_CTAS_POLDINAMICA	ORIGEN	8	INTEGER	4	0	NO	3	Origen o tipo de la etiqueta donde 0 seria el valor de las etiquetas que vienen por default y 1 el valor de las etiquetas que agrega el usuario
ETIQ_CTAS_SIGO	ETIQUETA	37	VARCHAR	20	0	SI	0	etiqueta o RFC que viene en el archivo de importación
ETIQ_CTAS_SIGO	OPERACION	37	VARCHAR	100	0	NO	1	Valor de la columna Operación de la matriz de homologación
ETIQ_CTAS_SIGO	DESCRIPCION	37	VARCHAR	70	0	NO	2	Valor de la columna Descripción de la matriz de homologación
ETIQ_CTAS_SIGO	CUENTA_COI	37	VARCHAR	21	0	NO	3	cuenta contable del sistema COI asignada
ETIQ_OPERACION_SIGO	ETIQUETA	37	VARCHAR	20	0	SI	0	etiqueta que viene en el archivo de importación
ETIQ_OPERACION_SIGO	OPERACION	37	VARCHAR	100	0	NO	1	Valor de la columna Operación de la matriz de homologación
FOLIOS	TIPPOL	37	VARCHAR	2	0	SI	0	Tipo poliza
FOLIOS	EJERCICIO	7	SMALLINT	2	0	SI	1	Ejercicio
FOLIOS	FOLIO01	37	VARCHAR	5	0	NO	2	Numero de folio para el mes 1
FOLIOS	FOLIO02	37	VARCHAR	5	0	NO	3	Numero de folio para el mes 2
FOLIOS	FOLIO03	37	VARCHAR	5	0	NO	4	Numero de folio para el mes 3
FOLIOS	FOLIO04	37	VARCHAR	5	0	NO	5	Numero de folio para el mes 4
FOLIOS	FOLIO05	37	VARCHAR	5	0	NO	6	Numero de folio para el mes 5
FOLIOS	FOLIO06	37	VARCHAR	5	0	NO	7	Numero de folio para el mes 6
FOLIOS	FOLIO07	37	VARCHAR	5	0	NO	8	Numero de folio para el mes 7
FOLIOS	FOLIO08	37	VARCHAR	5	0	NO	9	Numero de folio para el mes 8
FOLIOS	FOLIO09	37	VARCHAR	5	0	NO	10	Numero de folio para el mes 9
FOLIOS	FOLIO10	37	VARCHAR	5	0	NO	11	Numero de folio para el mes 10
FOLIOS	FOLIO11	37	VARCHAR	5	0	NO	12	Numero de folio para el mes 11
FOLIOS	FOLIO12	37	VARCHAR	5	0	NO	13	Numero de folio para el mes 12
FOLIOS	FOLIO13	37	VARCHAR	5	0	NO	14	Numero de folio para el mes 13
FOLIOS	ASIG01	7	SMALLINT	2	0	NO	15	Indica que ya se ha asignado folio al mes 1
FOLIOS	ASIG02	7	SMALLINT	2	0	NO	16	Indica que ya se ha asignado folio al mes 2
FOLIOS	ASIG03	7	SMALLINT	2	0	NO	17	Indica que ya se ha asignado folio al mes 3
FOLIOS	ASIG04	7	SMALLINT	2	0	NO	18	Indica que ya se ha asignado folio al mes 4
FOLIOS	ASIG05	7	SMALLINT	2	0	NO	19	Indica que ya se ha asignado folio al mes 5
FOLIOS	ASIG06	7	SMALLINT	2	0	NO	20	Indica que ya se ha asignado folio al mes 6
FOLIOS	ASIG07	7	SMALLINT	2	0	NO	21	Indica que ya se ha asignado folio al mes 7
FOLIOS	ASIG08	7	SMALLINT	2	0	NO	22	Indica que ya se ha asignado folio al mes 8
FOLIOS	ASIG09	7	SMALLINT	2	0	NO	23	Indica que ya se ha asignado folio al mes 9
FOLIOS	ASIG10	7	SMALLINT	2	0	NO	24	Indica que ya se ha asignado folio al mes 10
FOLIOS	ASIG11	7	SMALLINT	2	0	NO	25	Indica que ya se ha asignado folio al mes 11
FOLIOS	ASIG12	7	SMALLINT	2	0	NO	26	Indica que ya se ha asignado folio al mes 12
FOLIOS	ASIG13	7	SMALLINT	2	0	NO	27	Indica que ya se ha asignado folio al mes 13
FOLIOS	ASIG14	7	SMALLINT	2	0	NO	28	Indica que ya se ha asignado folio al mes 14
FOLIOS	FOLIO14	37	VARCHAR	7	0	NO	29	Numero de folio para el mes 14
HISTOR	MONEDA	8	INTEGER	4	0	NO	0	Moneda
HISTOR	FECHA	35	TIMESTAMP	8	0	NO	1	Fecha registro
HISTOR	TIPCAMBIO	27	DOUBLE PRECISION	8	0	NO	2	Tipo de cambio
HOJAS	TITULO	37	VARCHAR	50	0	NO	0	Titulo
HOJAS	HOJAXLS	37	VARCHAR	250	0	NO	1	Hoja
HOJAS	TIPOHOJA	37	VARCHAR	15	0	NO	2	Tipo hoja
IMPUESTOSFISCALES	NUMIMPUESTO	8	INTEGER	4	0	SI	0	Clave  
IMPUESTOSFISCALES	UUIDTIMBRECFDI	37	VARCHAR	36	0	SI	1	UUID timbre del cfdi
IMPUESTOSFISCALES	IMPUESTO	37	VARCHAR	3	0	NO	2	Nombre del impuesto
IMPUESTOSFISCALES	TIPOIMPUESTO	8	INTEGER	4	0	NO	3	tipo del impuesto (0 Trasladado, 1 Retenido)
IMPUESTOSFISCALES	ESLOCAL	8	INTEGER	4	0	NO	4	Tiene impuesto local( 1 si y 0 no) 
IMPUESTOSFISCALES	BASE	27	DOUBLE PRECISION	8	0	NO	5	Base del impuesto
IMPUESTOSFISCALES	TIPOFACTOR	37	VARCHAR	6	0	NO	6	Tipo factor (tasa ,cuota o exento)
IMPUESTOSFISCALES	TASACUOTA	27	DOUBLE PRECISION	8	0	NO	7	Valor de la tasa o cuota 
IMPUESTOSFISCALES	IMPORTE	27	DOUBLE PRECISION	8	0	NO	8	Importe 
INFADIPAR	NUMREG	8	INTEGER	4	0	SI	0	Numero de registro
INFADIPAR	FRMPAGO	37	VARCHAR	5	0	NO	1	Forma de pago
INFADIPAR	NUMCHEQUE	37	VARCHAR	20	0	NO	2	Numero de cheque
INFADIPAR	BANCO	8	INTEGER	4	0	SI	3	Clavel del banco
INFADIPAR	CTAORIG	37	VARCHAR	50	0	NO	4	Cuenta origen
INFADIPAR	FECHA	35	TIMESTAMP	8	0	SI	5	Fecha
INFADIPAR	MONTO	27	DOUBLE PRECISION	8	0	NO	6	Monto
INFADIPAR	BENEF	37	VARCHAR	300	0	NO	7	Beneficiario
INFADIPAR	RFC	37	VARCHAR	30	0	NO	8	RFC
INFADIPAR	BANCODEST	8	INTEGER	4	0	SI	9	Banco destino
INFADIPAR	CTADEST	37	VARCHAR	50	0	NO	10	Cuenta destino
INFADIPAR	BANCOORIGEXT	37	VARCHAR	225	0	NO	11	Banco origen extranjero
INFADIPAR	BANCODESTEXT	37	VARCHAR	225	0	NO	12	Banco destino extranjero
INFADIPAR	IDFISCAL	37	VARCHAR	40	0	NO	13	Identificador Fiscal
INPC	EJERCICIO	7	SMALLINT	2	0	SI	0	Ejercicio
INPC	MES1	27	DOUBLE PRECISION	8	0	NO	1	INCP de Enero
INPC	MES2	27	DOUBLE PRECISION	8	0	NO	2	INCP de Febrero
INPC	MES3	27	DOUBLE PRECISION	8	0	NO	3	INCP de Marzo
INPC	MES4	27	DOUBLE PRECISION	8	0	NO	4	INCP de Abril
INPC	MES5	27	DOUBLE PRECISION	8	0	NO	5	INCP de Mayo
INPC	MES6	27	DOUBLE PRECISION	8	0	NO	6	INCP de Junio
INPC	MES7	27	DOUBLE PRECISION	8	0	NO	7	INCP de Julio
INPC	MES8	27	DOUBLE PRECISION	8	0	NO	8	INCP de Agosto
INPC	MES9	27	DOUBLE PRECISION	8	0	NO	9	INCP de Septiembre
INPC	MES10	27	DOUBLE PRECISION	8	0	NO	10	INCP de Octubre
INPC	MES11	27	DOUBLE PRECISION	8	0	NO	11	INCP de Novimebre
INPC	MES12	27	DOUBLE PRECISION	8	0	NO	12	INCP de Diciembre
LISTANEGRARFC	RFC	37	VARCHAR	15	0	SI	0	RFC
LISTANEGRARFC	SITUACIONCONTRIBUYENTE	37	VARCHAR	25	0	NO	1	Situacion del contribuyente
LISTANEGRARFC	PBPAGSAT	35	TIMESTAMP	8	0	NO	2	Publicacion pagina SAT 
MONEDAS	MONEDA	7	SMALLINT	2	0	SI	0	Moneda
MONEDAS	NOMBRE	37	VARCHAR	20	0	NO	1	Descripcion
MONEDAS	PREFIJO	37	VARCHAR	4	0	NO	2	Prefijo
MONEDAS	FECHA	35	TIMESTAMP	8	0	NO	3	Fecha registro
MONEDAS	TIPOCAMBIO	27	DOUBLE PRECISION	8	0	NO	4	Tipo de cambio
MONEDAS	MONTO	27	DOUBLE PRECISION	8	0	NO	5	Monto
MONEDAS	DESPAUTO	37	VARCHAR	1	0	NO	6	Desplazamiento automatico
MONEDAS	CLASSAT	37	VARCHAR	3	0	NO	7	Clave fiscal
NIFS	ID_NIF	8	INTEGER	4	0	SI	0	ID del rubro NIF
NIFS	ID_PADRE	8	INTEGER	4	0	SI	1	ID del rubro padre
NIFS	DESCRIPCION	37	VARCHAR	200	0	NO	2	Descripcion del rubro NIF
NIFS	NIVEL	8	INTEGER	4	0	NO	3	Nivel del rubro NIF
NIFS	NOTAFINNIF	37	VARCHAR	500	0	NO	4	Nota financiera NIF
NIFS	ID_RAIZ	8	INTEGER	4	0	NO	5	ID Raiz del rubro NIF
OPEIET	TIPOPOL	37	VARCHAR	2	0	SI	0	Tipo
OPEIET	NUMPOL	37	VARCHAR	5	0	SI	1	Numero
OPEIET	FECHAPOL	35	TIMESTAMP	8	0	SI	2	Fecha poliza
OPEIET	NUMPART	8	INTEGER	4	0	SI	3	Numero de partida
OPEIET	NUMCTA	37	VARCHAR	21	0	NO	4	Numero de cuenta
OPEIET	RFCPROVE	37	VARCHAR	40	0	NO	5	RFC proveedor
OPEIET	TIPOPE	8	INTEGER	4	0	NO	6	Tipo operacion
OPEIET	MONCONIVA	27	DOUBLE PRECISION	8	0	NO	7	Monto con IVA
OPEIET	MONDEDISR	27	DOUBLE PRECISION	8	0	NO	8	Monto de ISR
OPEIET	ACTOS15	27	DOUBLE PRECISION	8	0	NO	9	Total de actos al 15 por ciento
OPEIET	IVAOP15	27	DOUBLE PRECISION	8	0	NO	10	Porcentaje de iva pagado al 15 por ciento
OPEIET	ACTOS10	27	DOUBLE PRECISION	8	0	NO	11	Total de actos al 10 por ciento
OPEIET	IVAOP10	27	DOUBLE PRECISION	8	0	NO	12	Porcentaje de iva pagado al 10 por ciento
OPEIET	ACTOSCERO	27	DOUBLE PRECISION	8	0	NO	13	Actos en cero
OPEIET	ACTOSEXENT	27	DOUBLE PRECISION	8	0	NO	14	Actos
OPEIET	IVARETENID	27	DOUBLE PRECISION	8	0	NO	15	Porcentaje de iva retenido
OPEIET	IVATRASLAD	27	DOUBLE PRECISION	8	0	NO	16	Porcentaje de iva trasladado
OPEIET	IVADEVOLU	27	DOUBLE PRECISION	8	0	NO	17	Porcentaje de iva devuelto
OPEIET	PERCAUSAC	35	TIMESTAMP	8	0	NO	18	Cusacion
OPEIET	IVANOAC15	27	DOUBLE PRECISION	8	0	NO	19	Porcentaje de iva  no acreditable al 15 por ciento
OPEIET	IVANOAC10	27	DOUBLE PRECISION	8	0	NO	20	Porcentaje de iva noa creditable al 10 por ciento
OPEIET	ESIMPORTA	37	VARCHAR	1	0	NO	21	Es importacion
OPEIET	OTRASRET	27	DOUBLE PRECISION	8	0	NO	22	Porcentaje de otras retenciones
OPEIET	ESDEVOL	8	INTEGER	4	0	NO	23	Indica si es devolucion
OPEIET	ISRRETENID	27	DOUBLE PRECISION	8	0	NO	24	Porcentaje de ISR retenido
OPEIET	IVAGENERAL	8	INTEGER	4	0	NO	25	Iva general
OPEIET	IVAFRONTERIZO	8	INTEGER	4	0	NO	26	Iva fronterizo
OPEIET	IDCONCEP	8	INTEGER	4	0	NO	27	Identificador del concepto
OPEIET	INGREXENTO	27	DOUBLE PRECISION	8	0	NO	28	Ingreso excento
OPEIET	IDCONCEPIVAT	8	INTEGER	4	0	NO	29	Identificador del concepto de iva
OPEIET	IDOPEIET	8	INTEGER	4	0	NO	30	Identificador de operaciones IETU
OPETER	TIPOPOL	37	VARCHAR	2	0	SI	0	Tipo poliza
OPETER	NUMPOL	37	VARCHAR	5	0	SI	1	Numero de poliza
OPETER	FECHAPOL	35	TIMESTAMP	8	0	SI	2	Fecha poliza
OPETER	NUMPART	8	INTEGER	4	0	SI	3	Numero de la partida
OPETER	NUMCTA	37	VARCHAR	21	0	NO	4	Numero de la cuenta
OPETER	RFCPROVE	37	VARCHAR	40	0	NO	5	RFC del proveedor
OPETER	TIPOPE	8	INTEGER	4	0	NO	6	Tipo de operacion
OPETER	MONCONIVA	27	DOUBLE PRECISION	8	0	NO	7	Monto con iva
OPETER	MONDEDISR	27	DOUBLE PRECISION	8	0	NO	8	Monto de ISR
OPETER	ACTOS15	27	DOUBLE PRECISION	8	0	NO	9	Total de actos al 15 por ciento
OPETER	IVAOP15	27	DOUBLE PRECISION	8	0	NO	10	Porcentaje de iva pagado al 15 por ciento
OPETER	ACTOS10	27	DOUBLE PRECISION	8	0	NO	11	Total de actos al 10 por ciento
OPETER	IVAOP10	27	DOUBLE PRECISION	8	0	NO	12	Porcentaje de iva pagado al 15 por ciento
OPETER	ACTOSCERO	27	DOUBLE PRECISION	8	0	NO	13	Actos en cero
OPETER	ACTOSEXENT	27	DOUBLE PRECISION	8	0	NO	14	Actos
OPETER	IVARETENID	27	DOUBLE PRECISION	8	0	NO	15	Porcentaje de iva retenido
OPETER	IVATRASLAD	27	DOUBLE PRECISION	8	0	NO	16	Porcentaje de iva trasladado
OPETER	IVADEVOLU	27	DOUBLE PRECISION	8	0	NO	17	Porcentaje de iva devuelto
OPETER	PERCAUSAC	35	TIMESTAMP	8	0	NO	18	Cusacion
OPETER	IVANOAC15	27	DOUBLE PRECISION	8	0	NO	19	Porcentaje de iva no acreditable al 15 por ciento
OPETER	IVANOAC10	27	DOUBLE PRECISION	8	0	NO	20	Porcentaje de iva no acreditable al 10 por ciento
OPETER	ESIMPORTA	37	VARCHAR	1	0	NO	21	Es importacioin
OPETER	OTRASRET	27	DOUBLE PRECISION	8	0	NO	22	otras retenciones
OPETER	ESDEVOL	8	INTEGER	4	0	NO	23	Es devolucion
OPETER	ISRRETENID	27	DOUBLE PRECISION	8	0	NO	24	Porcentaje de ISR retenido
OPETER	IVAGENERAL	8	INTEGER	4	0	NO	25	Iva genral
OPETER	IVAFRONTERIZO	8	INTEGER	4	0	NO	26	Iva fronterizo
OPETER	IDCONCEPIVAA	8	INTEGER	4	0	NO	27	Concepto iva
OPETER	DESDECFDI	7	SMALLINT	2	0	NO	28	Indica si se genero desde un CFDi
OPETER	IDOPTER	8	INTEGER	4	0	NO	29	Id operación con terceros
OPETER	IMPORTEIVANOREQ8	27	DOUBLE PRECISION	8	0	NO	30	
OPETER	IMPORTEIVANOREQ16_GENERAL	27	DOUBLE PRECISION	8	0	NO	31	
OTROSIMPUESTOS	IDOPTER	8	INTEGER	4	0	SI	0	Id operación con terceros
OTROSIMPUESTOS	NUMREG	8	INTEGER	4	0	SI	1	Numero de registro
OTROSIMPUESTOS	NOMBRE	37	VARCHAR	120	0	SI	2	Nombre del impuesto
OTROSIMPUESTOS	TASA	27	DOUBLE PRECISION	8	0	NO	3	Tasa o cuota del impuesto
OTROSIMPUESTOS	MONTO	27	DOUBLE PRECISION	8	0	NO	4	Monto
OTROSIMPUESTOS	TIPO	7	SMALLINT	2	0	SI	5	Indica si es impuesto trasladado  ( 1= trasladado, 0 = retenido)
OTROSIMPUESTOS	BASE	27	DOUBLE PRECISION	8	0	NO	6	Base del impuesto
OTROSIMPUESTOS	TIPOIMPUESTO	7	SMALLINT	2	0	SI	7	Indica el tipo de impuesto (1=ISR, 2=IVA, 3=IEPS, 4= Impuesto local, 5= Otros impuestos, 6= Otras retenciones)
OTROSIMPUESTOS	APLICADIOT	7	SMALLINT	2	0	NO	8	Indica si el impuesto es involucrado en el calculo de DIOT, (1= si, 0 = no)
OTROSIMPUESTOS	TIPOFACTOR	37	VARCHAR	6	0	SI	9	Indica si es  tasa o cuota (tasa , cuota)
OTROSIMPUESTOSING	IDOPEIET	8	INTEGER	4	0	SI	0	Id de la tabla OPEIET 
OTROSIMPUESTOSING	NUMREG	8	INTEGER	4	0	SI	1	Numero de registro
OTROSIMPUESTOSING	NOMBRE	37	VARCHAR	120	0	SI	2	Nombre del impuesto
OTROSIMPUESTOSING	TASA	27	DOUBLE PRECISION	8	0	NO	3	Tasa o cuota del impuesto
OTROSIMPUESTOSING	MONTO	27	DOUBLE PRECISION	8	0	NO	4	Monto
OTROSIMPUESTOSING	TIPO	7	SMALLINT	2	0	SI	5	Indica si es impuesto trasladado  ( 1= trasladado, 0 = retenido)
OTROSIMPUESTOSING	BASE	27	DOUBLE PRECISION	8	0	NO	6	Base del impuesto
OTROSIMPUESTOSING	TIPOIMPUESTO	7	SMALLINT	2	0	SI	7	Indica el tipo de impuesto (1=ISR, 2=IVA, 3=IEPS, 4= Impuesto local, 5= Otros impuestos, 6= Otras retenciones)
OTROSIMPUESTOSING	APLICAIC	7	SMALLINT	2	0	NO	8	Indica si el impuesto es involucrado en el calculo de Ia tabla IETU, (1= si, 0 = no)
OTROSIMPUESTOSING	TIPOFACTOR	37	VARCHAR	6	0	SI	9	Indica si es  tasa o cuota (tasa , cuota)
PAGO	IDPAGO	8	INTEGER	4	0	SI	0	Id del pago incremental
PAGO	UUIDTIMBREPAGO	37	VARCHAR	36	0	SI	1	id de complementos de pago
PAGO	FECHAPAGO	35	TIMESTAMP	8	0	NO	2	Fecha del pago
PAGO	FORMAPAGOP	37	VARCHAR	3	0	NO	3	Forma de pago del complemento 
PAGO	MONEDAP	37	VARCHAR	3	0	NO	4	Moneda
PAGO	TIPOCAMBIOP	27	DOUBLE PRECISION	8	0	NO	5	Tipo de cambio
PAGO	IMPORTE	27	DOUBLE PRECISION	8	0	NO	6	importe 
PAGO	NUMOPERACION	37	VARCHAR	50	0	NO	7	Numero de operacion 
PAGO	RFCEMISORCTAORD	37	VARCHAR	40	0	NO	8	RFC emisor de la cuenta ordenante 
PAGO	NOMBREBANCOORDEXT	37	VARCHAR	300	0	NO	9	Nombre del banco extranjero 
PAGO	CTAORDENANTE	37	VARCHAR	50	0	NO	10	Cuenta ordenante 
PAGO	RFCEMISORCTABEN	37	VARCHAR	40	0	NO	11	RFC emisor de la cuenta beneficiaria 
PAGO	CTABENEFICIARIO	37	VARCHAR	50	0	NO	12	Cuenta beneficiaria 
PAGO	TIPOCADPAGO	37	VARCHAR	50	0	NO	13	Registra la clave del tipo de cadena de pago que genera la entidad receptora del pago. 
PAGO	CERTPAGO	37	VARCHAR	50	0	NO	14	Certificado que corresponde al pago. 
PAGO	CADPAGO	37	VARCHAR	100	0	NO	15	Cadena original del comprobante de pago generado por la entidad emisora de la cuenta beneficiaria
PAGO	SELLOPAGO	37	VARCHAR	50	0	NO	16	sello digital que se asocie al pago.
PAGO	VERSION	37	VARCHAR	50	0	NO	17	Version 
PARAMEMP	IDEMP	8	INTEGER	4	0	SI	0	Identificador de la empresa
PARAMEMP	DIREC	37	VARCHAR	30	0	NO	1	Direccion  de la empresa
PARAMEMP	POBL	37	VARCHAR	30	0	NO	2	Poblacion de la empresa
PARAMEMP	COD_POS	37	VARCHAR	5	0	NO	3	Codigo postal
PARAMEMP	RFC_EMP	37	VARCHAR	30	0	NO	4	RFC de la empresa
PARAMEMP	CED_EMP	37	VARCHAR	30	0	NO	5	Cedula de la empresa
PARAMEMP	DIGCTA1	8	INTEGER	4	0	NO	6	Digitos a capturar pora el nivel 1
PARAMEMP	DIGCTA2	8	INTEGER	4	0	NO	7	Digitos a capturar pora el nivel 2
PARAMEMP	DIGCTA3	8	INTEGER	4	0	NO	8	Digitos a capturar pora el nivel 3
PARAMEMP	DIGCTA4	8	INTEGER	4	0	NO	9	Digitos a capturar pora el nivel 4
PARAMEMP	DIGCTA5	8	INTEGER	4	0	NO	10	Digitos a capturar pora el nivel 5
PARAMEMP	DIGCTA6	8	INTEGER	4	0	NO	11	Digitos a capturar pora el nivel 6
PARAMEMP	DIGCTA7	8	INTEGER	4	0	NO	12	Digitos a capturar pora el nivel 7
PARAMEMP	DIGCTA8	8	INTEGER	4	0	NO	13	Digitos a capturar pora el nivel 8
PARAMEMP	DIGCTA9	8	INTEGER	4	0	NO	14	Digitos a capturar pora el nivel 9
PARAMEMP	NIVELACTU	7	SMALLINT	2	0	NO	15	 Nivel actual de la cuenta
PARAMEMP	GUION_SINO	37	VARCHAR	1	0	NO	16	La cuenta maneja guiones o no los maneja
PARAMEMP	REDO_P	37	VARCHAR	1	0	NO	17	Se redondea
PARAMEMP	CAPSALINI	37	VARCHAR	1	0	NO	18	Indica si se captura saldo inicial
PARAMEMP	ASIGSECPOL	37	VARCHAR	1	0	NO	19	Folio secuencial
PARAMEMP	CONTABLINEA	37	VARCHAR	1	0	NO	20	Indica si se contbiliza en linea o no
PARAMEMP	MESCIERRE	7	SMALLINT	2	0	NO	21	Mes de cierre
PARAMEMP	SUBDIR	37	VARCHAR	255	0	NO	22	Subidiraccion
PARAMEMP	CAPCTASPOL	37	VARCHAR	1	0	NO	23	Indica si se captura una cuenta al crear una poliza
PARAMEMP	DEPTO_SINO	37	VARCHAR	1	0	NO	24	Indica si tiene depto o no
PARAMEMP	TRASPASO	37	VARCHAR	1	0	NO	25	 Trapaso
PARAMEMP	CTMONEXT	37	VARCHAR	1	0	NO	26	Indica si la cuenta es moneda extranjera
PARAMEMP	CSTIPOCMB	37	VARCHAR	1	0	NO	27	Indica si se captura tipo de cambio
PARAMEMP	CPTIPOCMB	37	VARCHAR	1	0	NO	28	Indica si se captura tipo de cambio
PARAMEMP	CQUEMONEXT	37	VARCHAR	1	0	NO	29	Indica  si  tiene moneda extranjera
PARAMEMP	CQUEMONCTB	37	VARCHAR	1	0	NO	30	Indica si se captura tipo de cambio
PARAMEMP	CTAIVA	37	VARCHAR	40	0	NO	31	Iva de la cuenta
PARAMEMP	CTABANCO	37	VARCHAR	50	0	NO	32	Banco de la cuenta
PARAMEMP	CONMONTPOL	7	SMALLINT	2	0	NO	33	Indica monto poliza
PARAMEMP	DRIVERCOI	7	SMALLINT	2	0	NO	34	Driver del sistema
PARAMEMP	ALIAS	37	VARCHAR	255	0	NO	35	Alias del sistema
PARAMEMP	FOLIOUNICO	8	INTEGER	4	0	NO	36	Folio unico
PARAMEMP	CAPTURADOS	37	VARCHAR	1	0	NO	37	Si se encuentra capturado
PARAMEMP	POLDESCUAD	37	VARCHAR	1	0	NO	38	Indica si la poliza esta descuadrada
PARAMEMP	DIRTRAB	37	VARCHAR	255	0	NO	39	Ruta de trabajo
PARAMEMP	IVADEF	37	VARCHAR	2	0	NO	40	IVA por omision
PARAMEMP	IVAENOPT	7	SMALLINT	2	0	NO	41	Iva para operaciones con terceros
PARAMEMP	IVAENINGR	7	SMALLINT	2	0	NO	42	Iva para ingresos
PARAMEMP	BUFFCUECUA	37	VARCHAR	21	0	NO	43	Cuenta de cuadre
